"Anio","Trimestre","Empresa","NombreCorto","NombreLargo","SIC","NAICS","Activos","Inventarios","PasivoCirc","PasivoLP","PPE","CPP","Efectivo","GC","CBV","UOAD","Ventas","IGR","Deuda","CPC","GO","GVGA","Precio_Accion","mkt_capital","No_Acciones"
2016,2,"MAXCOM TELECOMUNICACIONES S.A.B DE C.V.","MAXCOM","MAXCOM TELECOM.",4813,517110,5320.718,30.247,376.751,2333.339,3755.709,283.326,665.158,128.675003051758,344.981994628906,-24.9060001373291,584.286010742188,40.226001739502,2249.59790039062,509.052001953125,609.192016601562,264.210021972656,970.9027,1465.3058,1.50922002791835
2016,3,"MAXCOM TELECOMUNICACIONES S.A.B DE C.V.","MAXCOM","MAXCOM TELECOM.",4813,517110,5084.489,24.622,483.494,2447.02,3391.697,354.871,672.183,-243.819000244141,471.471008300781,-324.588012695312,711.533996582031,42.8849983215332,2322.84497070312,672.113037109375,1036.1220703125,564.651062011719,1413.7757,1315.7204,0.930642958426857
2016,4,"MAXCOM TELECOMUNICACIONES S.A.B DE C.V.","MAXCOM","MAXCOM TELECOM.",4813,517110,3892.804,1.514,493.737,2598.515,2352.448,417.349,847.547,108.580001831055,523.026000976562,-1197.55700683594,712.317016601562,44.1839981079102,2455.72412109375,378.743988037109,1909.8740234375,1386.84802246094,2008.7726,848.7777,0.422535482612616
2017,1,"MAXCOM TELECOMUNICACIONES S.A.B DE C.V.","MAXCOM","MAXCOM TELECOM.",4813,517110,3701.428,1.595,397.066,2358.395,2283.059,285.166,659.473,58.4379997253418,534.919006347656,31.1410007476807,731.301025390625,48.2449989318848,2251.19506835938,381.10302734375,700.160034179688,165.241027832031,1263.7102,687.763,0.544241076791182
2017,2,"MAXCOM TELECOMUNICACIONES S.A.B DE C.V.","MAXCOM","MAXCOM TELECOM.",4813,517110,3596.531,2.427,417.861,2065.603,2219.987,364.311,534.602,86.7249984741211,449.781005859375,-23.9669990539551,638.31298828125,48.4599990844727,1935.07995605469,371.483001708984,662.279968261719,212.498962402344,NA,851.0779,NA
2017,3,"MAXCOM TELECOMUNICACIONES S.A.B DE C.V.","MAXCOM","MAXCOM TELECOM.",4813,517110,3613.778,1.364,393.048,2081.997,2228.406,295.259,537.784,49.859001159668,249.264999389648,1.61800003051758,437.976989746094,39.4290008544922,1974.74304199219,391.201019287109,436.358978271484,187.093978881836,888.4971,992.0092,1.11650246241659
2017,4,"MAXCOM TELECOMUNICACIONES S.A.B DE C.V.","MAXCOM","MAXCOM TELECOM.",4813,517110,3664.795,3.404,370.058,2273.848,2338.606,312.093,585.271,37.5730018615723,250.97200012207,-2.13800001144409,447.989013671875,38.0309982299805,2141.90209960938,379.032989501953,450.127014160156,199.155014038086,4138.8759,1108.799,0.267898585700528
2007,2,"MEDICA SUR S.A.B DE C.V.","MEDICA.SUR","MEDICA SUR",8062,622110,1838.647,28.087,299.856,43.054,1395.484,75,21.856,NA,NA,NA,NA,NA,43.0540008544922,161.712997436523,NA,NA,2831.9582,2641.752,0.932835802449344
2007,3,"MEDICA SUR S.A.B DE C.V.","MEDICA.SUR","MEDICA SUR",8062,622110,1906.268,31.325,317.915,22.101,1438.836,78.233,24.233,NA,235.5,82.2799987792969,376.069000244141,3.05999994277954,22.1009998321533,167.298004150391,293.789001464844,58.2890014648438,1585.0512,2594.7876,1.63703708750859
2007,4,"MEDICA SUR S.A.B DE C.V.","MEDICA.SUR","MEDICA SUR",8062,622110,2017.779,32.594,299.278,25.38,1523.252,110.921,10.496,NA,235.147003173828,72.6350021362305,375.876007080078,2.63700008392334,25.3799991607666,206.371002197266,303.240997314453,68.093994140625,138.5106,2348.224,16.9533884049307
2008,1,"MEDICA SUR S.A.B DE C.V.","MEDICA.SUR","MEDICA SUR",8062,622110,2276.447,35.765,433.996,97.235,1651.619,81.143,16.505,NA,232.320999145508,74.1999969482422,358.815002441406,2.62700009346008,97.2350006103516,259.213012695312,284.614990234375,52.2939910888672,208.2394,2465.6352,11.8403875539403
2008,2,"MEDICA SUR S.A.B DE C.V.","MEDICA.SUR","MEDICA SUR",8062,622110,2230.25,33.481,436.325,75.596,1654.973,86.471,19.485,NA,258.704986572266,77.4690017700195,399.015991210938,6.65899991989136,75.5960006713867,215.804992675781,321.546997070312,62.8420104980469,5571.1024,2465.6352,0.442575817669408
2008,3,"MEDICA SUR S.A.B DE C.V.","MEDICA.SUR","MEDICA SUR",8062,622110,2316.249,35.068,401.887,151.441,1660.752,82.271,110.371,104.738998413086,255.673004150391,75.4150009155273,394.898010253906,5.33199977874756,151.440994262695,210.029998779297,319.483001708984,63.8099975585938,2959.996,2700.4576,0.912317989618905
2008,4,"MEDICA SUR S.A.B DE C.V.","MEDICA.SUR","MEDICA SUR",8062,622110,2501.472,38.63,505.294,162.914,1658.613,91.7,246.676,NA,266.628997802734,75.2269973754883,403.425994873047,10.7130002975464,162.914001464844,239.100006103516,328.199005126953,61.5700073242188,1831.6147,2700.4576,1.47435899045798
2009,1,"MEDICA SUR S.A.B DE C.V.","MEDICA.SUR","MEDICA SUR",8062,622110,2409.012,38.746,259.676,254.198,1644.865,83.938,208.572,16.5909996032715,275.339996337891,90.0459976196289,434.962005615234,8.02999973297119,254.197998046875,200.160003662109,344.916015625,69.5760192871094,2113.4016,2583.0464,1.22222222222222
2009,2,"MEDICA SUR S.A.B DE C.V.","MEDICA.SUR","MEDICA SUR",8062,622110,2427.19,37.378,311.523,246.034,1659.347,82.58,227.656,NA,278.093994140625,72.822998046875,418.282012939453,5.3899998664856,246.033996582031,186.97900390625,345.459014892578,67.3650207519531,368.8907,2583.0464,7.00219983859718
2009,3,"MEDICA SUR S.A.B DE C.V.","MEDICA.SUR","MEDICA SUR",8062,622110,2839.691,35.028,478.271,137.359,2181.981,99.445,60.864,NA,295.175994873047,101.666000366211,466.072998046875,4.50899982452393,137.358993530273,241.785995483398,364.406982421875,69.2309875488281,5301.1154,2487.9434,0.469324512346968
2009,4,"MEDICA SUR S.A.B DE C.V.","MEDICA.SUR","MEDICA SUR",8062,622110,2830.596,44.126,378.41,123.265,2167.389,106.939,113.991,NA,295.798004150391,108.037002563477,465.131988525391,-17.9290008544922,123.264999389648,172.035003662109,357.094970703125,61.2969665527344,2958.7632,2641.752,0.892856853160807
2010,1,"MEDICA SUR S.A.B DE C.V.","MEDICA.SUR","MEDICA SUR",8062,622110,2828.454,42.112,367.106,79.852,2164.75,92.084,80.95,29.0629997253418,298.540008544922,98.6060028076172,463.179992675781,1.84399998188019,79.8519973754883,198.139007568359,364.573974609375,66.0339660644531,3020.4041,2759.1632,0.913507964050241
2010,2,"MEDICA SUR S.A.B DE C.V.","MEDICA.SUR","MEDICA SUR",8062,622110,2823.842,39.523,374.652,80.15,2153.798,94.708,118.077,17.1140003204346,293.683990478516,91.3889999389648,447.81201171875,1.46800005435944,80.1500015258789,167.255996704102,356.423004150391,62.739013671875,2641.752,3240.5492,1.2266666969496
2010,3,"MEDICA SUR S.A.B DE C.V.","MEDICA.SUR","MEDICA SUR",8062,622110,2883.34,42.45,397.273,78.544,2146.346,107.497,191.124,23.3610000610352,296.846984863281,77.7689971923828,447.640014648438,1.25100004673004,78.5439987182617,151.378005981445,369.871032714844,73.0240478515625,386.1609,2935.28,7.60118385885262
2010,4,"MEDICA SUR S.A.B DE C.V.","MEDICA.SUR","MEDICA SUR",8062,622110,2824.511,45.227,282.757,74.233,2163.606,95.905,102.989,28.7929992675781,295.809997558594,86.0080032348633,464.092010498047,1.50699996948242,74.2330017089844,173.153991699219,378.084014892578,82.2740173339844,5214.8182,2935.28,0.562872930066862
2011,1,"MEDICA SUR S.A.B DE C.V.","MEDICA.SUR","MEDICA SUR",8062,622110,2876.371,40.372,297.431,72.645,2161.105,131.822,203.248,24.1030006408691,315.876007080078,113.319999694824,494.673004150391,1.28799998760223,72.6449966430664,157.552993774414,381.352996826172,65.4769897460938,4795.6602,2935.28,0.612070054504696
2011,2,"MEDICA SUR S.A.B DE C.V.","MEDICA.SUR","MEDICA SUR",8062,622110,2807.042,41.707,327.174,4.086,2139.051,134.829,140.529,13.4540004730225,330.944000244141,88.6449966430664,491.18798828125,0.842000007629395,4.08599996566772,171.533996582031,402.542999267578,71.5989990234375,2989.5836,2831.9582,0.947275132229117
2011,3,"MEDICA SUR S.A.B DE C.V.","MEDICA.SUR","MEDICA SUR",8062,622110,3021.173,42.457,678.547,3.207,2140.358,159.219,354.548,24.2670001983643,333.967987060547,79.2060012817383,486.122985839844,0.0179999992251396,3.20700001716614,168.25,406.9169921875,72.9490051269531,2594.7876,2959.996,1.14074693435409
2011,4,"MEDICA SUR S.A.B DE C.V.","MEDICA.SUR","MEDICA SUR",8062,622110,3044.789,43.503,666.124,3.241,2146.533,184.86,374.221,28.6949996948242,329.653015136719,60.7389984130859,452.773986816406,0.0199999995529652,3.2409999370575,185.975006103516,392.034973144531,62.3819580078125,569.5815,2958.7632,5.19462658109507
2012,1,"MEDICA SUR S.A.B DE C.V.","MEDICA.SUR","MEDICA SUR",8062,622110,3365.951,46.733,672.034,258.06,2016.326,169.825,435.411,17.6229991912842,325.759002685547,104.902000427246,503.192993164062,0.0130000002682209,1.48399996757507,159.410995483398,398.290985107422,72.531982421875,493.127,3020.4041,6.12500248414709
2012,2,"MEDICA SUR S.A.B DE C.V.","MEDICA.SUR","MEDICA SUR",8062,622110,3347.751,45.866,676.538,245.615,2012.359,138.909,427.499,31.5400009155273,338.930999755859,76.4980010986328,495.898010253906,0.0149999996647239,1.55799996852875,156.467010498047,419.400024414062,80.4690246582031,4930.0372,2989.5836,0.606401834047013
2012,3,"MEDICA SUR S.A.B DE C.V.","MEDICA.SUR","MEDICA SUR",8062,622110,3294.076,40.323,558.472,235.04,2075.915,159.091,296.922,73.4889984130859,356.614990234375,102.918998718262,538.781982421875,0.0149999996647239,0,186.640991210938,435.862976074219,79.2479858398438,2959.996,2959.996,1
2012,4,"MEDICA SUR S.A.B DE C.V.","MEDICA.SUR","MEDICA SUR",8062,622110,3351.812,45.499,533.36,235.447,2169.439,150.993,250.597,105.23999786377,356.671997070312,110.136001586914,552.10302734375,2.30900001525879,0,162.071990966797,441.967041015625,85.2950439453125,2348.224,2996.9805,1.27627538940067
2013,1,"MEDICA SUR S.A.B DE C.V.","MEDICA.SUR","MEDICA SUR",8062,622110,3432.432,42.164,524.342,207.88,2194.701,171.861,300.162,82.1380004882812,345.053009033203,149.733993530273,566.942993164062,1.17799997329712,0,198.237991333008,417.208984375,72.1559753417969,2465.6352,3390.2495,1.3750004461325
2013,2,"MEDICA SUR S.A.B DE C.V.","MEDICA.SUR","MEDICA SUR",8062,622110,3272.536,42.369,416.895,197.371,2223.365,158.097,144.875,63.8300018310547,358.006011962891,91.8840026855469,538.679992675781,1.92200005054474,0,165.285995483398,446.795989990234,88.7899780273438,469.6447,3813.1046,8.11912622456934
2013,3,"MEDICA SUR S.A.B DE C.V.","MEDICA.SUR","MEDICA SUR",8062,622110,3324.549,46.307,395.058,190.274,2209.064,150.238,206.296,28.7150001525879,362.56298828125,113.16300201416,567.549987792969,0.00300000002607703,0,191.061004638672,454.386993408203,91.8240051269531,4869.6291,4105.2824,0.84303800468089
2013,4,"MEDICA SUR S.A.B DE C.V.","MEDICA.SUR","MEDICA SUR",8062,622110,3335.895,58.438,389.313,201.753,2217.069,163.911,176.249,41.9269981384277,362.721008300781,139.348007202148,583.226989746094,-0.0020000000949949,0,181.018005371094,443.878967285156,81.157958984375,2996.9805,4561.4249,1.52200686657788
2014,1,"MEDICA SUR S.A.B DE C.V.","MEDICA.SUR","MEDICA SUR",8062,622110,3443.019,57.537,390.296,185.964,2478.503,149.944,266.695,45.6889991760254,367.868011474609,145.274002075195,588.690002441406,0,0,199.116012573242,443.416015625,75.5480041503906,3390.2495,5402.2064,1.59345393311023
2014,2,"MEDICA SUR S.A.B DE C.V.","MEDICA.SUR","MEDICA SUR",8062,622110,3521.524,51.287,411.762,172.73,2466.939,148.309,364.959,13.746000289917,380.973999023438,99.8259963989258,569.866027832031,0.116999998688698,0,198.023010253906,470.0400390625,89.0660400390625,2465.6352,5609.3198,2.274999886439
2014,3,"MEDICA SUR S.A.B DE C.V.","MEDICA.SUR","MEDICA SUR",8062,622110,3705.274,51.603,503.187,163.173,2467.104,146.201,488.945,18.6529998779297,368.739990234375,133.996002197266,583.924987792969,-0.116999998688698,0,167.421997070312,449.928985595703,81.1889953613281,483.7341,6749.676,13.9532772239956
2014,4,"MEDICA SUR S.A.B DE C.V.","MEDICA.SUR","MEDICA SUR",8062,622110,3650.209,55.9,383.822,158.129,2726.642,157.811,344.176,199.156997680664,383.786010742188,84.3529968261719,549.614990234375,0,0,164.147994995117,465.261993408203,81.4759826660156,5050.8533,7242.803,1.43397611647125
2015,1,"MEDICA SUR S.A.B DE C.V.","MEDICA.SUR","MEDICA SUR",8062,622110,3708.444,53.431,382.957,152.425,2739.114,148.503,395.032,37.0929985046387,378.567993164062,90.2360000610352,555.2919921875,0.00700000021606684,0,149.240997314453,465.055999755859,86.4880065917969,4906.6136,6780.4964,1.38190959239179
2015,2,"MEDICA SUR S.A.B DE C.V.","MEDICA.SUR","MEDICA SUR",8062,622110,3730.019,58.616,444.953,148.08,2757.36,166.222,375.734,24.0960006713867,383.265991210938,97.0589981079102,566.070983886719,0,0,169.411010742188,469.011993408203,85.7460021972656,3813.1046,6659.6803,1.74652442002247
2015,3,"MEDICA SUR S.A.B DE C.V.","MEDICA.SUR","MEDICA SUR",8062,622110,3782.898,53.555,461.203,132.082,2775.792,162.403,417.381,47.0740013122559,403.647003173828,72.2440032958984,582.60498046875,0,0,171.133010864258,510.360961914062,106.713958740234,2700.4576,6164.0877,2.28260858455989
2015,4,"MEDICA SUR S.A.B DE C.V.","MEDICA.SUR","MEDICA SUR",8062,622110,3799.424,65.002,410.46,135.027,2839.37,141.42,359.046,76.5699996948242,399.054992675781,79.5559997558594,575.8330078125,0.0729999989271164,0,186.767013549805,496.277008056641,97.2220153808594,810.1372,5362.7563,6.61956555013151
2016,1,"MEDICA SUR S.A.B DE C.V.","MEDICA.SUR","MEDICA SUR",8062,622110,3931.141,83.176,446.756,146.652,2828.386,180.073,471.794,22.8320007324219,381.515991210938,126.773002624512,592.031005859375,0.0109999999403954,0,201.794998168945,465.257995605469,83.7420043945312,1138.8885,5114.96,4.49118592381958
2016,2,"MEDICA SUR S.A.B DE C.V.","MEDICA.SUR","MEDICA SUR",8062,622110,3890.469,56.207,423.049,142.473,2375.565,134.128,443.137,7.2979998588562,414.653991699219,97.5579986572266,607.143005371094,0.00600000005215406,0,209.563003540039,509.585021972656,94.9310302734375,4912.7777,5571.1024,1.13400254198353
2016,3,"MEDICA SUR S.A.B DE C.V.","MEDICA.SUR","MEDICA SUR",8062,622110,3949.077,68.265,449.594,139.922,2364.423,161.918,504.739,39.8699989318848,416.898010253906,49.6300010681152,600.081970214844,0,0,205.332992553711,550.451965332031,133.553955078125,4105.2824,5301.1154,1.2912912885116
2016,4,"MEDICA SUR S.A.B DE C.V.","MEDICA.SUR","MEDICA SUR",8062,622110,5384.886,117.711,676.376,1388.134,2776.208,330.161,102.802,60.7430000305176,589.466003417969,-43.2299995422363,790.883972167969,27.19700050354,1278.25,297.243988037109,834.113952636719,244.64794921875,2700.4576,5214.8182,1.93108686468545
2017,1,"MEDICA SUR S.A.B DE C.V.","MEDICA.SUR","MEDICA SUR",8062,622110,5581.036,107.097,692.785,1532.463,2768.825,320.186,154.457,42.9000015258789,581.331970214844,105.886001586914,892.940002441406,33.2890014648438,1351.15295410156,299.679992675781,787.054016113281,205.722045898438,2583.0464,4795.6602,1.85659080688601
2017,2,"MEDICA SUR S.A.B DE C.V.","MEDICA.SUR","MEDICA SUR",8062,622110,5528.146,103.88,674.912,1528.37,2708.644,283.956,183.293,88.6999969482422,594.995971679688,117.531997680664,889.030029296875,35.5110015869141,1350.26196289062,294.878997802734,771.498046875,176.502075195312,1109.5357,4930.0372,4.4433335493396
2017,3,"MEDICA SUR S.A.B DE C.V.","MEDICA.SUR","MEDICA SUR",8062,622110,5461.166,104.605,628.14,1472.371,2759.709,236.456,114.999,86.7979965209961,535.091979980469,123.002998352051,805.486999511719,36.8709983825684,1350.74499511719,280.222015380859,682.484008789062,147.392028808594,4364.174,4869.6291,1.11581919052723
2017,4,"MEDICA SUR S.A.B DE C.V.","MEDICA.SUR","MEDICA SUR",8062,622110,5603.045,133.724,705.314,1454.413,2734.715,244.197,216.696,47.681999206543,556.7490234375,167.345001220703,843.989013671875,40.3009986877441,1351.10498046875,339.297973632812,676.64404296875,119.89501953125,4561.4249,5050.8533,1.1072972614325
2008,2,"MEGACABLE HOLDINGS S.A.B DE C.V.","MEGACABLE","MEGACABLE HOLDINGS",4899,517919,11016.31,132.502,544.116,2693.934,4647.117,509.508,1441.395,NA,NA,NA,NA,NA,2693.93383789062,220.875,NA,NA,63636.6591,25811.7307,0.405611027747998
2008,3,"MEGACABLE HOLDINGS S.A.B DE C.V.","MEGACABLE","MEGACABLE HOLDINGS",4899,517919,11615.785,181.445,612.191,2769.839,4986.145,581.786,1473.811,596.711975097656,414.502990722656,556.622009277344,1470.9169921875,46.2099990844727,2769.8388671875,177.496002197266,914.294982910156,499.7919921875,22853.4783,13349.1154,0.584117447014619
2008,4,"MEGACABLE HOLDINGS S.A.B DE C.V.","MEGACABLE","MEGACABLE HOLDINGS",4899,517919,12455.926,262.24,1020.793,3109.562,5232.664,975.951,1856.586,NA,501.342987060547,434.860992431641,1564.41296386719,50.6889991760254,3109.56201171875,167.320999145508,1129.55200195312,628.208984375,NA,15786.6506,NA
2009,1,"MEGACABLE HOLDINGS S.A.B DE C.V.","MEGACABLE","MEGACABLE HOLDINGS",4899,517919,12879.255,118.94,726.771,3381.231,5460.872,661.573,2196.415,498.5419921875,559.598022460938,602.361022949219,1721.15905761719,47.6430015563965,3381.23095703125,272.81201171875,1118.79809570312,559.200073242188,NA,12252.8367,NA
2009,2,"MEGACABLE HOLDINGS S.A.B DE C.V.","MEGACABLE","MEGACABLE HOLDINGS",4899,517919,13380.672,165.642,756.575,3178.931,5664.766,617.418,2434.922,NA,545.914978027344,557.31298828125,1673.57202148438,33.3470001220703,3178.93090820312,344.674011230469,1116.25903320312,570.344055175781,NA,15684.5225,NA
2009,3,"MEGACABLE HOLDINGS S.A.B DE C.V.","MEGACABLE","MEGACABLE HOLDINGS",4899,517919,14128.68,167.817,3825.301,166.8,5852.336,607.167,2780.399,NA,585.213989257812,538.486999511719,1708.38903808594,43.2140007019043,166.800003051758,369.080993652344,1169.90209960938,584.688110351562,63851.4447,21776.9284,0.341056157810005
2009,4,"MEGACABLE HOLDINGS S.A.B DE C.V.","MEGACABLE","MEGACABLE HOLDINGS",4899,517919,14229.096,144.456,3512.244,0.561,6024.212,432.841,2576.528,NA,602.869995117188,538.530029296875,1791.56201171875,47.0660018920898,0.560999989509583,283.393005371094,1253.03198242188,650.161987304688,25500.2847,23904.9681,0.937439263178109
2010,1,"MEGACABLE HOLDINGS S.A.B DE C.V.","MEGACABLE","MEGACABLE HOLDINGS",4899,517919,14913.041,409.378,3886.962,0.187,6013.477,885.123,3271.852,159.220001220703,608.893005371094,626.861022949219,1848.48999023438,41.0219993591309,0.187000006437302,385.421997070312,1221.62890625,612.735900878906,24324.6515,27658.2375,1.13704558110524
2010,2,"MEGACABLE HOLDINGS S.A.B DE C.V.","MEGACABLE","MEGACABLE HOLDINGS",4899,517919,15399.801,411.256,3908.878,0.112,6605.83,831.437,2423.114,761.893981933594,613.671020507812,548.671997070312,1807.57604980469,41.943000793457,0.112000003457069,698.231018066406,1258.90405273438,645.233032226562,NA,27813.526,NA
2010,3,"MEGACABLE HOLDINGS S.A.B DE C.V.","MEGACABLE","MEGACABLE HOLDINGS",4899,517919,14989.797,295.711,950.129,2100,7062.495,821.289,1708.438,753.14697265625,625.711975097656,522.536010742188,1891.85705566406,39.6040000915527,2100,780.958984375,1369.32104492188,743.609069824219,NA,26876.0455,NA
2010,4,"MEGACABLE HOLDINGS S.A.B DE C.V.","MEGACABLE","MEGACABLE HOLDINGS",4899,517919,15622.857,516.153,1169.152,2100,7405.417,1098.178,1687.058,382.739013671875,650.559997558594,495.109008789062,1962.89599609375,31.5189990997314,2100,401.756011962891,1467.78698730469,817.226989746094,59633.0567,27514.0876,0.46138985862182
2011,1,"MEGACABLE HOLDINGS S.A.B DE C.V.","MEGACABLE","MEGACABLE HOLDINGS",4899,517919,16522.616,526.541,1325.82,2194.681,7768.145,1184.22,2100.736,564.869018554688,619.914978027344,670.268005371094,2043.64196777344,32.5839996337891,2194.68090820312,451.290985107422,1373.3740234375,753.459045410156,62339.3545,23539.521,0.377602899304965
2011,2,"MEGACABLE HOLDINGS S.A.B DE C.V.","MEGACABLE","MEGACABLE HOLDINGS",4899,517919,17040.652,407.001,1283.963,2303.986,8138.631,1093.239,2528.851,216.860992431641,595.443969726562,623.461975097656,2009.09704589844,30.1919994354248,2303.98608398438,887.692016601562,1385.63500976562,790.191040039062,23128.2979,22926.4315,0.991271886894885
2011,3,"MEGACABLE HOLDINGS S.A.B DE C.V.","MEGACABLE","MEGACABLE HOLDINGS",4899,517919,17704.449,796.041,1522.01,2294.175,8425.916,1184.303,2253.477,518.840026855469,608.280029296875,593.601013183594,2037.55700683594,32.0880012512207,2294.17504882812,468.128997802734,1443.9560546875,835.676025390625,NA,22853.4783,NA
2011,4,"MEGACABLE HOLDINGS S.A.B DE C.V.","MEGACABLE","MEGACABLE HOLDINGS",4899,517919,18589.593,203.667,1757.581,2389.257,9502.768,974.271,2509.659,1264.90600585938,663.97900390625,598.026000976562,2164.85302734375,38.9300003051758,2389.25708007812,438.057006835938,1566.82702636719,902.848022460938,NA,25500.2847,NA
2012,1,"MEGACABLE HOLDINGS S.A.B DE C.V.","MEGACABLE","MEGACABLE HOLDINGS",4899,517919,18810.488,0,1366.699,3401.453,9813.556,1206.473,2405.407,537.945007324219,675.93798828125,679.132995605469,2250.06811523438,0,2231.65209960938,436.496002197266,1570.93505859375,894.9970703125,NA,24324.6515,NA
2012,2,"MEGACABLE HOLDINGS S.A.B DE C.V.","MEGACABLE","MEGACABLE HOLDINGS",4899,517919,19745.49,340.222,1661.939,3571.042,10050.281,1203.006,3081.506,567.361022949219,681.320007324219,592.218994140625,2190.962890625,0,2285.15209960938,358.236999511719,1598.74389648438,917.423889160156,63009.4853,23128.2979,0.367060574925852
2012,3,"MEGACABLE HOLDINGS S.A.B DE C.V.","MEGACABLE","MEGACABLE HOLDINGS",4899,517919,19922.481,199.687,3521.805,1446.132,10516.51,1275.341,2877.798,766.299011230469,701.497009277344,571.27001953125,2257.45288085938,0,94.9629974365234,359.139007568359,1686.18286132812,984.685852050781,25770.639,25770.639,1
2012,4,"MEGACABLE HOLDINGS S.A.B DE C.V.","MEGACABLE","MEGACABLE HOLDINGS",4899,517919,19639.106,204.8,3454.796,1282.011,10892.297,1173.599,2477.613,568.372985839844,676.953002929688,585.513977050781,2278.53393554688,0,17.0890007019043,321.936004638672,1693.02001953125,1016.06701660156,31896.7214,27660.4859,0.867188998929526
2013,1,"MEGACABLE HOLDINGS S.A.B DE C.V.","MEGACABLE","MEGACABLE HOLDINGS",4899,517919,21323.888,264.619,3719.231,2209.378,11739.253,1346.419,3088.03,468.506988525391,722.418029785156,679.038024902344,2401.36694335938,0,15.6140003204346,391.876007080078,1722.32885742188,999.910827636719,24537.9257,33484.6503,1.36460802389666
2013,2,"MEGACABLE HOLDINGS S.A.B DE C.V.","MEGACABLE","MEGACABLE HOLDINGS",4899,517919,21463.972,183.307,3828.222,2222.385,11942.81,1517.958,3021.856,352.442993164062,723.651000976562,704.9169921875,2444.10888671875,0,13.5729999542236,1106.93298339844,1739.19189453125,1015.54089355469,NA,30263.3204,NA
2013,3,"MEGACABLE HOLDINGS S.A.B DE C.V.","MEGACABLE","MEGACABLE HOLDINGS",4899,517919,22329.226,217.557,1985.666,4313.721,12063.243,1478.922,3635.352,449.557006835938,723.804016113281,704.06298828125,2474.88891601562,0,2108.09692382812,1185.3759765625,1770.82592773438,1047.02197265625,65080.0179,36250.6989,0.557017346794553
2013,4,"MEGACABLE HOLDINGS S.A.B DE C.V.","MEGACABLE","MEGACABLE HOLDINGS",4899,517919,21815.641,138.908,2286.787,3844.075,12393.721,1889.398,2620.897,582.617980957031,807.5009765625,818.762023925781,2747.85009765625,0,2175.47509765625,1481.80603027344,1929.08813476562,1121.58715820312,27660.4859,37934.3807,1.37142857277138
2014,1,"MEGACABLE HOLDINGS S.A.B DE C.V.","MEGACABLE","MEGACABLE HOLDINGS",4899,517919,22911.835,132.826,1920.914,4991.878,12748.111,1637.492,3114.635,462.572998046875,760.385009765625,795.213012695312,2696.15209960938,0,2197.94702148438,1418.85400390625,1900.93908691406,1140.55407714844,33484.6503,45528.129,1.35967162840581
2014,2,"MEGACABLE HOLDINGS S.A.B DE C.V.","MEGACABLE","MEGACABLE HOLDINGS",4899,517919,24762.04,186.138,2657.23,5390.759,13369.163,2360.282,4052.13,980.780029296875,819.802001953125,811.4990234375,2790.69311523438,0,2271.376953125,1410,1979.19409179688,1159.39208984375,25811.7307,47125.9086,1.82575547326627
2014,3,"MEGACABLE HOLDINGS S.A.B DE C.V.","MEGACABLE","MEGACABLE HOLDINGS",4899,517919,24666.52,140.691,2160.616,5162.657,13706.009,1903.544,3942.435,714.635009765625,847.236999511719,786.471008300781,2880.46411132812,0,2240.10693359375,1282.48999023438,2093.9931640625,1246.75610351562,NA,54745.4275,NA
2014,4,"MEGACABLE HOLDINGS S.A.B DE C.V.","MEGACABLE","MEGACABLE HOLDINGS",4899,517919,25245.368,131.62,2284.754,5115.861,14321.352,1379.112,3998.036,924.679992675781,928.096984863281,770.721984863281,3136.32202148438,0,2229.23706054688,1401.001953125,2365.60009765625,1437.50317382812,68739.9634,49456.9329,0.719478603912088
2015,1,"MEGACABLE HOLDINGS S.A.B DE C.V.","MEGACABLE","MEGACABLE HOLDINGS",4899,517919,26421.043,322.568,2383.083,5226.959,14783.553,1504.29,4268.25,871.294006347656,996.401977539062,1111.04504394531,3338.82299804688,0,2204.42797851562,1447.01904296875,2227.77783203125,1231.37585449219,72224.6402,51339.2875,0.710827874778392
2015,2,"MEGACABLE HOLDINGS S.A.B DE C.V.","MEGACABLE","MEGACABLE HOLDINGS",4899,517919,28250.732,326.38,3732.387,5954.726,15611.129,3213.091,4477.636,1452.06604003906,1374.64599609375,995.174011230469,3707.72412109375,0,2666.96508789062,1907.6259765625,2712.55004882812,1337.90405273438,30263.3204,56711.3041,1.87392868166574
2015,3,"MEGACABLE HOLDINGS S.A.B DE C.V.","MEGACABLE","MEGACABLE HOLDINGS",4899,517919,28381.06,297.562,5250.847,3855.872,16132.038,2648.19,3799.509,617.851013183594,1191.94995117188,997.226013183594,3583.11108398438,0,669.27099609375,2139.30786132812,2585.88500976562,1393.93505859375,13349.1154,52828.6509,3.95746454480422
2015,4,"MEGACABLE HOLDINGS S.A.B DE C.V.","MEGACABLE","MEGACABLE HOLDINGS",4899,517919,29329.77,465.739,4818.358,4330.977,17657.846,2458.307,2803.889,1304.76794433594,1238.9990234375,1099.251953125,3927.50390625,0,1044.77294921875,2503.73999023438,2828.251953125,1589.2529296875,NA,55148.3347,NA
2016,1,"MEGACABLE HOLDINGS S.A.B DE C.V.","MEGACABLE","MEGACABLE HOLDINGS",4899,517919,31516.181,912.295,7214.345,2923.871,17833.567,3446.959,4183.491,644.864013671875,1237.52197265625,1309.88696289062,4059.26391601562,40.0169982910156,131.947006225586,1750.68701171875,2749.376953125,1511.85498046875,NA,61557.5351,NA
